0.000000000000000000e+00,2.930000000000000000e+02
1.004504504504504458e+00,2.951258118583700139e+02
2.009009009009008917e+00,2.972516237167399709e+02
3.013513513513513153e+00,2.993774355751099847e+02
4.018018018018017834e+00,3.015032474334799986e+02
5.022522522522522515e+00,3.036290592918500124e+02
6.027027027027026307e+00,3.057548711502199694e+02
7.031531531531530987e+00,3.078806830085899833e+02
8.036036036036035668e+00,3.100064948669599971e+02
9.040540540540540349e+00,3.121323067253299541e+02
1.004504504504504503e+01,3.142581185836999680e+02
1.104954954954954971e+01,3.163839304420699818e+02
1.205405405405405261e+01,3.185097423004399388e+02
1.305855855855855729e+01,3.206355541588099527e+02
1.406306306306306197e+01,3.227613660171799665e+02
1.506756756756756666e+01,3.248871778755499804e+02
1.607207207207207134e+01,3.270129897339199943e+02
1.707657657657657424e+01,3.291388015922899513e+02
1.808108108108108070e+01,3.312646134506599651e+02
1.908558558558558360e+01,3.333904253090299790e+02
2.009009009009009006e+01,3.355162371673999360e+02
2.109459459459459296e+01,3.376420490257699498e+02
2.209909909909909942e+01,3.397678608841399637e+02
2.310360360360360232e+01,3.418936727425099207e+02
2.410810810810810523e+01,3.440194846008799345e+02
2.511261261261261168e+01,3.461452964592499484e+02
2.611711711711711459e+01,3.482711083176199622e+02
2.712162162162162105e+01,3.503969201759899761e+02
2.812612612612612395e+01,3.525227320343599331e+02
2.913063063063063041e+01,3.546485438927299469e+02
3.013513513513513331e+01,3.567743557510999608e+02
3.113963963963963977e+01,3.589001676094699178e+02
3.214414414414414267e+01,3.610259794678399317e+02
3.314864864864864558e+01,3.631517913262099455e+02
3.415315315315314848e+01,3.652776031845799025e+02
3.515765765765765849e+01,3.674034150429499164e+02
3.616216216216216139e+01,3.695292269013199302e+02
3.716666666666666430e+01,3.716550387596898872e+02
3.817117117117116720e+01,3.737808506180599011e+02
3.917567567567567721e+01,3.759066624764299149e+02
4.018018018018018012e+01,3.780324743347999288e+02
4.118468468468468302e+01,3.801582861931698858e+02
4.218918918918918592e+01,3.822840980515398996e+02
4.319369369369368883e+01,3.840000000000000000e+02
4.419819819819819884e+01,3.840000000000000000e+02
4.520270270270270174e+01,3.840000000000000000e+02
4.620720720720720465e+01,3.840000000000000000e+02
4.721171171171170755e+01,3.840000000000000000e+02
4.821621621621621046e+01,3.840000000000000000e+02
4.922072072072072046e+01,3.840000000000000000e+02
5.022522522522522337e+01,3.840000000000000000e+02
5.122972972972972627e+01,3.840000000000000000e+02
5.223423423423422918e+01,3.840000000000000000e+02
5.323873873873873919e+01,3.840000000000000000e+02
5.424324324324324209e+01,3.840000000000000000e+02
5.524774774774774500e+01,3.840000000000000000e+02
5.625225225225224790e+01,3.840000000000000000e+02
5.725675675675675080e+01,3.840000000000000000e+02
5.826126126126126081e+01,3.840000000000000000e+02
5.926576576576576372e+01,3.840000000000000000e+02
6.027027027027026662e+01,3.840000000000000000e+02
6.127477477477476953e+01,3.840000000000000000e+02
6.227927927927927954e+01,3.840000000000000000e+02
6.328378378378378244e+01,3.840000000000000000e+02
6.428828828828828534e+01,3.840000000000000000e+02
6.529279279279279535e+01,3.840000000000000000e+02
6.629729729729729115e+01,3.840000000000000000e+02
6.730180180180180116e+01,3.840000000000000000e+02
6.830630630630629696e+01,3.840000000000000000e+02
6.931081081081080697e+01,3.840000000000000000e+02
7.031531531531531698e+01,3.840000000000000000e+02
7.131981981981981278e+01,3.840000000000000000e+02
7.232432432432432279e+01,3.840000000000000000e+02
7.332882882882881859e+01,3.840000000000000000e+02
7.433333333333332860e+01,3.840000000000000000e+02
7.533783783783783861e+01,3.840000000000000000e+02
7.634234234234233440e+01,3.840000000000000000e+02
7.734684684684684441e+01,3.840000000000000000e+02
7.835135135135135442e+01,3.840000000000000000e+02
7.935585585585585022e+01,3.840000000000000000e+02
8.036036036036036023e+01,3.840000000000000000e+02
8.136486486486485603e+01,3.840000000000000000e+02
8.236936936936936604e+01,3.840000000000000000e+02
8.337387387387387605e+01,3.849097597597597655e+02
8.437837837837837185e+01,3.873540540540540178e+02
8.538288288288288186e+01,3.897983483483483269e+02
8.638738738738737766e+01,3.922426426426426360e+02
8.739189189189188767e+01,3.946869369369369451e+02
8.839639639639639768e+01,3.971312312312312542e+02
8.940090090090089348e+01,3.995755255255255065e+02
9.040540540540540349e+01,4.020198198198198156e+02
9.140990990990989928e+01,4.044641141141140679e+02
9.241441441441440929e+01,4.069084084084083770e+02
9.341891891891891930e+01,4.093527027027026861e+02
9.442342342342341510e+01,4.117969969969969952e+02
9.542792792792792511e+01,4.142412912912913043e+02
9.643243243243242091e+01,4.166855855855855566e+02
9.743693693693693092e+01,4.191298798798798657e+02
9.844144144144144093e+01,4.215741741741741748e+02
9.944594594594593673e+01,4.240184684684684271e+02
1.004504504504504467e+02,4.264627627627627362e+02
1.014549549549549567e+02,4.289070570570570453e+02
1.024594594594594525e+02,4.313513513513513544e+02
1.034639639639639626e+02,4.337956456456456635e+02
1.044684684684684584e+02,4.362399399399399158e+02
1.054729729729729684e+02,4.386842342342342249e+02
1.064774774774774784e+02,4.411285285285285340e+02
1.074819819819819742e+02,4.435728228228227863e+02
1.084864864864864842e+02,4.460171171171170954e+02
1.094909909909909800e+02,4.484614114114114045e+02
1.104954954954954900e+02,4.509057057057057136e+02
1.115000000000000000e+02,4.533500000000000227e+02
1.125045045045044958e+02,4.557942942942942750e+02
1.135090090090090058e+02,4.570000000000000000e+02
1.145135135135135016e+02,4.570000000000000000e+02
1.155180180180180116e+02,4.570000000000000000e+02
1.165225225225225216e+02,4.570000000000000000e+02
1.175270270270270174e+02,4.570000000000000000e+02
1.185315315315315274e+02,4.570000000000000000e+02
1.195360360360360374e+02,4.570000000000000000e+02
1.205405405405405332e+02,4.570000000000000000e+02
1.215450450450450433e+02,4.570000000000000000e+02
1.225495495495495391e+02,4.570000000000000000e+02
1.235540540540540491e+02,4.570000000000000000e+02
1.245585585585585591e+02,4.570000000000000000e+02
1.255630630630630549e+02,4.570000000000000000e+02
1.265675675675675649e+02,4.570000000000000000e+02
1.275720720720720607e+02,4.570000000000000000e+02
1.285765765765765707e+02,4.570000000000000000e+02
1.295810810810810665e+02,4.570000000000000000e+02
1.305855855855855907e+02,4.570000000000000000e+02
1.315900900900900865e+02,4.570000000000000000e+02
1.325945945945945823e+02,4.570000000000000000e+02
1.335990990990991065e+02,4.570000000000000000e+02
1.346036036036036023e+02,4.570000000000000000e+02
1.356081081081080981e+02,4.570000000000000000e+02
1.366126126126125939e+02,4.570000000000000000e+02
1.376171171171171181e+02,4.570000000000000000e+02
1.386216216216216139e+02,4.570000000000000000e+02
1.396261261261261097e+02,4.570000000000000000e+02
1.406306306306306340e+02,4.570000000000000000e+02
1.416351351351351298e+02,4.570000000000000000e+02
1.426396396396396256e+02,4.570000000000000000e+02
1.436441441441441498e+02,4.570000000000000000e+02
1.446486486486486456e+02,4.570000000000000000e+02
1.456531531531531414e+02,4.570000000000000000e+02
1.466576576576576372e+02,4.570000000000000000e+02
1.476621621621621614e+02,4.570000000000000000e+02
1.486666666666666572e+02,4.570000000000000000e+02
1.496711711711711530e+02,4.570000000000000000e+02
1.506756756756756772e+02,4.570000000000000000e+02
1.516801801801801730e+02,4.570000000000000000e+02
1.526846846846846688e+02,4.570000000000000000e+02
1.536891891891891930e+02,4.570000000000000000e+02
1.546936936936936888e+02,4.570000000000000000e+02
1.556981981981981846e+02,4.570000000000000000e+02
1.567027027027027088e+02,4.570000000000000000e+02
1.577072072072072046e+02,4.570000000000000000e+02
1.587117117117117004e+02,4.570000000000000000e+02
1.597162162162161962e+02,4.570000000000000000e+02
1.607207207207207205e+02,4.570000000000000000e+02
1.617252252252252163e+02,4.570000000000000000e+02
1.627297297297297121e+02,4.570000000000000000e+02
1.637342342342342363e+02,4.570000000000000000e+02
1.647387387387387321e+02,4.570000000000000000e+02
1.657432432432432279e+02,4.570000000000000000e+02
1.667477477477477521e+02,4.570000000000000000e+02
1.677522522522522479e+02,4.570000000000000000e+02
1.687567567567567437e+02,4.570000000000000000e+02
1.697612612612612395e+02,4.570000000000000000e+02
1.707657657657657637e+02,4.570000000000000000e+02
1.717702702702702595e+02,4.570000000000000000e+02
1.727747747747747553e+02,4.570000000000000000e+02
1.737792792792792795e+02,4.570000000000000000e+02
1.747837837837837753e+02,4.570000000000000000e+02
1.757882882882882711e+02,4.570000000000000000e+02
1.767927927927927954e+02,4.570000000000000000e+02
1.777972972972972912e+02,4.570000000000000000e+02
1.788018018018017870e+02,4.570000000000000000e+02
1.798063063063063112e+02,4.570000000000000000e+02
1.808108108108108070e+02,4.539076052796983163e+02
1.818153153153153028e+02,4.500764718206579005e+02
1.828198198198197986e+02,4.462453383616175415e+02
1.838243243243243228e+02,4.424142049025770120e+02
1.848288288288288186e+02,4.385830714435365962e+02
1.858333333333333144e+02,4.347519379844961804e+02
1.868378378378378386e+02,4.309208045254556509e+02
1.878423423423423344e+02,4.270896710664152920e+02
1.888468468468468302e+02,4.232585376073748762e+02
1.898513513513513544e+02,4.194274041483344035e+02
1.908558558558558502e+02,4.155962706892939877e+02
1.918603603603603460e+02,4.117651372302535719e+02
1.928648648648648418e+02,4.079340037712131561e+02
1.938693693693693660e+02,4.041028703121726267e+02
1.948738738738738618e+02,4.002717368531322109e+02
1.958783783783783576e+02,3.964406033940918519e+02
1.968828828828828819e+02,3.926094699350513224e+02
1.978873873873873777e+02,3.887783364760109066e+02
1.988918918918918735e+02,3.849472030169705477e+02
1.998963963963963977e+02,3.811160695579300182e+02
2.009009009009008935e+02,3.772849360988896024e+02
2.019054054054053893e+02,3.734538026398491866e+02
2.029099099099099135e+02,3.696226691808087139e+02
2.039144144144144093e+02,3.657915357217682981e+02
2.049189189189189051e+02,3.619604022627278823e+02
2.059234234234234009e+02,3.581292688036875234e+02
2.069279279279279251e+02,3.542981353446469939e+02
2.079324324324324209e+02,3.504670018856065781e+02
2.089369369369369167e+02,3.466358684265661623e+02
2.099414414414414409e+02,3.428047349675256896e+02
2.109459459459459367e+02,3.389736015084852738e+02
2.119504504504504325e+02,3.351424680494448580e+02
2.129549549549549567e+02,3.313113345904043854e+02
2.139594594594594525e+02,3.274802011313639696e+02
2.149639639639639483e+02,3.236490676723235538e+02
2.159684684684684726e+02,3.198179342132830243e+02
2.169729729729729684e+02,3.159868007542426085e+02
2.179774774774774642e+02,3.121556672952022495e+02
2.189819819819819600e+02,3.083245338361618337e+02
2.199864864864864842e+02,3.044934003771213611e+02
2.209909909909909800e+02,3.006622669180809453e+02
2.219954954954954758e+02,2.968311334590405295e+02
2.230000000000000000e+02,2.930000000000000000e+02
